gu,dong,apt,addr,area,completion,transaction_ym,floor,price,price/pyeong,latitude,longitude
서초구,방배동,서리풀e편한세상,방배동 906-13 서리풀e편한세상,84.97,2010,201704,10,127000,4932,37.483911600000006,126.99832659999998
서초구,방배동,삼성래미안1,방배동 2626 삼성래미안1,84.91,2003,201704,6,81000,3148,37.4727041,126.98401559999999
서초구,방배동,래미안방배아트힐(1008-2),방배동 1008-2 래미안방배아트힐(1008-2),174.5,2004,201704,2,120000,2269,37.4776829,127.0051216
서초구,방배동,방배우성,방배동 2525 방배우성,80.2,1991,201704,12,78900,3247,37.4744136,126.98258059999999
서초구,방배동,경남,방배동 1028-1 경남,103.09,1980,201704,4,110000,3521,37.476563,126.9997282
서초구,방배동,방배리치빌,방배동 474-9 방배리치빌,116.52,2002,201704,4,72300,2048,37.4776491,126.98623529999999
서초구,방배동,래미안방배아트힐(1008-2),방배동 1008-2 래미안방배아트힐(1008-2),127.61,2004,201704,9,109000,2819,37.4776829,127.0051216
서초구,방배동,한신휴플러스,방배동 3000-1 한신휴플러스,84.55,2006,201704,24,83250,3249,37.486574,126.98280630000001
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,84.97399999999998,2013,201704,5,115000,4466,37.4836297,126.9844447
서초구,방배동,삼호 1동~3동,방배동 770-1 삼호 1동~3동,116.13,1975,201704,12,91500,2600,37.4952327,126.98710890000001
서초구,방배동,방배래미안타워,방배동 485-3 방배래미안타워,134.96,2005,201704,8,99500,2433,37.4750559,126.9904733
서초구,방배동,신호그린빌,방배동 980-25 신호그린빌,144.01,2006,201704,2,69000,1581,37.4788711,126.9889264
서초구,방배동,방배우성,방배동 2525 방배우성,80.2,1991,201704,12,79500,3271,37.4744136,126.98258059999999
서초구,방배동,브라운스톤방배,방배동 899-16 브라운스톤방배,84.96,2005,201704,2,88300,3430,37.4868074,126.99513629999998
서초구,방배동,방배우성,방배동 2525 방배우성,117.19,1991,201704,3,99000,2788,37.4744136,126.98258059999999
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,59.9742,2013,201704,14,95500,5255,37.4836297,126.9844447
서초구,방배동,삼성래미안1,방배동 2626 삼성래미안1,84.91,2003,201704,9,82000,3187,37.4727041,126.98401559999999
서초구,방배동,비젼21(2차),방배동 849-1 비젼21(2차),164.83,2001,201704,2,106000,2122,37.4906869,126.9946014
서초구,방배동,방배3차 e-편한세상,방배동 797-30 방배3차 e-편한세상,216.7346,2006,201704,11,230000,3502,37.494327500000004,126.99175149999999
서초구,방배동,삼호3,방배동 757-3 삼호3,129.76,1976,201704,4,117000,2975,37.4974479,126.9868947
서초구,방배동,삼호 1동~3동,방배동 770-1 삼호 1동~3동,116.13,1975,201704,5,95000,2700,37.4952327,126.98710890000001
서초구,방배동,삼호 1동~3동,방배동 770-1 삼호 1동~3동,81.39,1975,201704,10,71000,2879,37.4952327,126.98710890000001
서초구,방배동,삼호 1동~3동,방배동 770-1 삼호 1동~3동,81.39,1975,201704,9,70500,2858,37.4952327,126.98710890000001
서초구,방배동,방배어울림,방배동 998 방배어울림,122.785,2008,201704,5,99900,2685,37.4781156,127.00365659999999
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,84.9321,2013,201704,15,115000,4468,37.4836297,126.9844447
서초구,방배동,래미안방배아트힐(1008-2),방배동 1008-2 래미안방배아트힐(1008-2),127.61,2004,201704,21,111300,2878,37.4776829,127.0051216
서초구,방배동,쌍용예가클래식,방배동 776-3 쌍용예가클래식,121.0751,1978,201704,10,96000,2617,37.493625200000004,126.9876124
서초구,방배동,서리풀e편한세상,방배동 906-13 서리풀e편한세상,59.94,2010,201704,10,100000,5506,37.483911600000006,126.99832659999998
서초구,방배동,방배임광,방배동 1010-1 방배임광,79.8,1988,201704,2,72900,3015,37.4763263,127.0033301
서초구,방배동,한신트리플,방배동 816-1 한신트리플,39.31,2004,201704,3,31000,2602,37.4912762,126.98930209999999
서초구,방배동,삼호 1동~3동,방배동 770-1 삼호 1동~3동,81.39,1975,201704,3,70000,2838,37.4952327,126.98710890000001
서초구,방배동,방배1차현대홈타운,방배동 1344 방배1차현대홈타운,84.96,1999,201704,2,92300,3585,37.488453299999996,126.98390249999999
서초구,방배동,삼호2,방배동 758-4 삼호2,131.41,1976,201704,12,92500,2323,37.496539,126.98739199999999
서초구,방배동,경남,방배동 1028-1 경남,155.85,1980,201704,8,160000,3388,37.476563,126.9997282
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,84.97399999999998,2013,201704,9,117000,4544,37.4836297,126.9844447
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,84.9145,2013,201704,5,114500,4450,37.4836297,126.9844447
서초구,방배동,삼호2,방배동 758-4 삼호2,131.41,1976,201705,2,93000,2335,37.496539,126.98739199999999
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,84.9321,2013,201705,10,111000,4313,37.4836297,126.9844447
서초구,방배동,쌍용예가클래식,방배동 776-3 쌍용예가클래식,89.844,1978,201705,7,90000,3306,37.493625200000004,126.9876124
서초구,방배동,서리풀e편한세상,방배동 906-13 서리풀e편한세상,59.97,2010,201705,2,80000,4402,37.483911600000006,126.99832659999998
서초구,방배동,방배2차현대홈타운,방배동 2001 방배2차현대홈타운,147.26,2001,201705,1,116500,2611,37.4901591,126.9839318
서초구,방배동,현대멤피스,방배동 772-13 현대멤피스,158.82,2002,201705,15,118000,2452,37.4951958,126.98834769999999
서초구,방배동,디오수페리움2,방배동 3001-1 디오수페리움2,84.94,2006,201705,15,71500,2778,37.48607020000001,126.9826358
서초구,방배동,방배씨티(보성),방배동 836-1 방배씨티(보성),37.8,2000,201705,1,31800,2776,37.4905527,126.99107250000002
서초구,방배동,대우(효령),방배동 1038 대우(효령),84.91,1992,201705,8,76200,2961,37.479547700000005,126.9938793
서초구,방배동,브라운스톤방배,방배동 899-16 브라운스톤방배,97.64,2005,201705,2,98000,3312,37.4868074,126.99513629999998
서초구,방배동,폴라씨엘로,방배동 840-4 폴라씨엘로,166.76,2015,201705,6,173500,3433,37.4915487,126.99466340000001
서초구,방배동,방배임광,방배동 1010-1 방배임광,100.82,1988,201705,2,85000,2782,37.4763263,127.0033301
서초구,방배동,방배대우디오빌,방배동 866-20 방배대우디오빌,29.6,2005,201705,14,33600,3746,37.4860524,126.9842059
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,84.97399999999998,2013,201705,2,112000,4350,37.4836297,126.9844447
서초구,방배동,세양아르비채102동,방배동 425-1 세양아르비채102동,129.159,2006,201705,4,84000,2146,37.484564899999995,126.9834139
서초구,방배동,디오수페리움2,방배동 3001-1 디오수페리움2,84.97,2006,201705,5,70000,2719,37.48607020000001,126.9826358
서초구,방배동,임광,방배동 1015 임광,84.78,1985,201705,9,97300,3787,37.4770722,127.00252590000001
서초구,방배동,방배아이파크,방배동 3277 방배아이파크,125.58,2006,201705,6,115000,3022,37.4916194,126.98484690000001
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,59.9902,2013,201705,6,94000,5171,37.4836297,126.9844447
서초구,방배동,신동아,방배동 988-1 신동아,175.04,1982,201705,7,168000,3167,37.4808718,127.0009508
서초구,방배동,서리풀e편한세상,방배동 906-13 서리풀e편한세상,84.97,2010,201705,13,127500,4952,37.483911600000006,126.99832659999998
서초구,방배동,대우(효령),방배동 1038 대우(효령),84.91,1992,201705,11,79500,3090,37.479547700000005,126.9938793
서초구,방배동,방배대우디오빌,방배동 866-20 방배대우디오빌,29.6,2005,201705,6,31000,3456,37.4860524,126.9842059
서초구,방배동,동부센트레빌,방배동 3275 동부센트레빌,157.559,2004,201705,1,147000,3079,37.4976331,126.98804309999998
서초구,방배동,청광(761-5),방배동 761-5 청광(761-5),204.24,1999,201705,1,89000,1438,37.4956497,126.9852436
서초구,방배동,래미안방배아트힐(1008-2),방배동 1008-2 래미안방배아트힐(1008-2),174.5,2004,201705,16,140000,2648,37.4776829,127.0051216
서초구,방배동,삼호 1동~3동,방배동 770-1 삼호 1동~3동,116.13,1975,201705,7,94700,2691,37.4952327,126.98710890000001
서초구,방배동,금강프리빌,방배동 940-8 금강프리빌,127.2,2001,201705,5,96000,2491,37.485964200000005,126.9912479
서초구,방배동,방배브라운가,방배동 930-1 방배브라운가,84.94,2006,201705,10,78600,3054,37.4835259,126.99193259999998
서초구,방배동,삼성래미안1,방배동 2626 삼성래미안1,114.94,2003,201705,1,85000,2440,37.4727041,126.98401559999999
서초구,방배동,방배대우디오빌,방배동 866-20 방배대우디오빌,29.6,2005,201705,14,34000,3791,37.4860524,126.9842059
서초구,방배동,방배래미안타워,방배동 485-3 방배래미안타워,134.36,2005,201705,2,94000,2309,37.4750559,126.9904733
서초구,방배동,쌍용예가클래식,방배동 776-3 쌍용예가클래식,155.4471,1978,201705,1,99250,2107,37.493625200000004,126.9876124
서초구,방배동,대성유니드,방배동 957-7 대성유니드,84.93,2003,201705,7,74500,2895,37.483007799999996,126.98677659999998
서초구,방배동,방배대우멤버스카운티(809-17),방배동 809-17 방배대우멤버스카운티(809-17),110.86,2003,201705,6,95000,2828,37.4925153,126.992053
서초구,방배동,방배임광,방배동 1010-1 방배임광,82.34,1988,201705,5,77000,3086,37.4763263,127.0033301
서초구,방배동,파라다이스(477-7),방배동 477-7 파라다이스(477-7),68.59,2004,201705,7,50000,2406,37.4769891,126.98755940000001
서초구,방배동,래미안방배아트힐(1008-2),방배동 1008-2 래미안방배아트힐(1008-2),127.61,2004,201705,13,119000,3077,37.4776829,127.0051216
서초구,방배동,상지리츠빌4차(843-13),방배동 843-13 상지리츠빌4차(843-13),136.87,2004,201705,5,110000,2652,37.4921211,126.99586459999999
서초구,방배동,동부센트레빌,방배동 3275 동부센트레빌,134.04,2004,201705,8,125000,3077,37.4976331,126.98804309999998
서초구,방배동,방배대우(562-1),방배동 562-1 방배대우(562-1),84.76,1992,201705,2,64700,2519,37.4762068,126.99097409999999
서초구,방배동,브라운스톤방배,방배동 899-16 브라운스톤방배,114.65,2005,201705,9,108000,3109,37.4868074,126.99513629999998
서초구,방배동,방배2차e-편한세상,방배동 881-26 방배2차e-편한세상,163.36,2004,201705,8,152000,3071,37.489856599999996,126.996692
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,59.9902,2013,201705,11,92500,5088,37.4836297,126.9844447
서초구,방배동,래미안방배아트힐(1008-2),방배동 1008-2 래미안방배아트힐(1008-2),127.31,2004,201705,4,104700,2714,37.4776829,127.0051216
서초구,방배동,방배아이파크,방배동 3277 방배아이파크,125.58,2006,201705,3,108000,2838,37.4916194,126.98484690000001
서초구,방배동,청광(761-5),방배동 761-5 청광(761-5),204.24,1999,201705,3,109000,1761,37.4956497,126.9852436
서초구,방배동,방배3차현대홈타운,방배동 2233 방배3차현대홈타운,84.98200000000001,2004,201705,11,95700,3716,37.491496000000005,126.98372930000001
서초구,방배동,방배브라운가,방배동 930-1 방배브라운가,124.67,2006,201705,13,95000,2515,37.4835259,126.99193259999998
서초구,방배동,방배2차현대홈타운,방배동 2001 방배2차현대홈타운,114.74,2001,201705,5,109500,3149,37.4901591,126.9839318
서초구,방배동,삼성래미안1,방배동 2626 삼성래미안1,114.94,2003,201705,1,80000,2297,37.4727041,126.98401559999999
서초구,방배동,이연아마빌레,방배동 814-31 이연아마빌레,84.286,2006,201705,4,74700,2925,37.49221179999999,126.9894936
서초구,방배동,방배3차 e-편한세상,방배동 797-30 방배3차 e-편한세상,198.5315,2006,201705,6,198000,3291,37.494327500000004,126.99175149999999
서초구,방배동,방배대우디오빌,방배동 866-20 방배대우디오빌,36.63,2005,201705,14,42500,3829,37.4860524,126.9842059
서초구,방배동,방배래미안타워,방배동 485-3 방배래미안타워,134.36,2005,201705,5,98800,2427,37.4750559,126.9904733
서초구,방배동,쌍용예가클래식,방배동 776-3 쌍용예가클래식,155.4471,1978,201705,7,106700,2265,37.493625200000004,126.9876124
서초구,방배동,디오수페리움2,방배동 3001-1 디오수페리움2,84.97,2006,201705,10,75000,2913,37.48607020000001,126.9826358
서초구,방배동,방배우성,방배동 2525 방배우성,84.95,1991,201705,11,82000,3185,37.4744136,126.98258059999999
서초구,방배동,롯데캐슬아르떼,방배동 424-28 롯데캐슬아르떼,84.9321,2013,201705,9,112700,4379,37.4836297,126.9844447
서초구,방배동,방배우성,방배동 2525 방배우성,80.2,1991,201705,8,82000,3374,37.4744136,126.98258059999999
서초구,방배동,쌍용예가클래식,방배동 776-3 쌍용예가클래식,155.2314,1978,201705,7,110000,2338,37.493625200000004,126.9876124
서초구,방배동,서리풀e편한세상,방배동 906-13 서리풀e편한세상,121.48,2010,201705,8,158000,4292,37.483911600000006,126.99832659999998
서초구,방배동,방배동동양파라곤,방배동 992-8 방배동동양파라곤,185.81,2004,201705,3,122500,2176,37.480524,127.0026567
서초구,방배동,삼익,방배동 1018-1 삼익,88.26,1981,201705,12,87500,3272,37.4788826,127.00159790000001
서초구,방배동,삼호한숲,방배동 1030-1 삼호한숲,59.98,1998,201705,4,64800,3565,37.477767,126.9989307
서초구,방배동,신동아,방배동 988-1 신동아,102.65,1982,201705,2,108000,3472,37.4808718,127.0009508
서초구,방배동,유로카운티,방배동 847-34 유로카운티,216.15,2002,201705,8,245000,3740,37.491143900000004,126.99694550000001
서초구,방배동,쌍용예가클래식,방배동 776-3 쌍용예가클래식,89.844,1978,201705,3,88000,3232,37.493625200000004,126.9876124
서초구,방배동,삼호한숲,방배동 1030-1 삼호한숲,59.98,1998,201705,11,65700,3615,37.477767,126.9989307
서초구,방배동,방배대우디오빌,방배동 866-20 방배대우디오빌,29.6,2005,201705,6,32300,3601,37.4860524,126.9842059
서초구,방배동,신동아,방배동 988-1 신동아,175.04,1982,201705,10,172000,3243,37.4808718,127.0009508
서초구,방배동,방배1차현대홈타운,방배동 1344 방배1차현대홈타운,59.94,1999,201705,13,78000,4294,37.488453299999996,126.98390249999999
서초구,방배동,방배임광,방배동 1010-1 방배임광,82.34,1988,201705,2,74800,2998,37.4763263,127.0033301
서초구,방배동,SK리더스뷰(파스텔시티),방배동 444-3 SK리더스뷰(파스텔시티),84.83,2006,201705,12,80000,3112,37.477695600000004,126.98223970000001
서초구,방배동,SK리더스뷰(파스텔시티),방배동 444-3 SK리더스뷰(파스텔시티),84.8,2006,201705,14,80500,3133,37.477695600000004,126.98223970000001
서초구,방배동,방배디오슈페리움Ⅰ,방배동 3001-2 방배디오슈페리움Ⅰ,125.79,2006,201705,5,98800,2592,37.485996,126.9830649
서초구,방배동,방배아트 e편한세상,방배동 486-1 방배아트 e편한세상,102.98200000000001,2005,201705,6,79500,2548,37.4751973,126.9916105
서초구,방배동,방배씨티(보성),방배동 836-1 방배씨티(보성),74.16,2000,201705,2,62500,2781,37.4905527,126.99107250000002
서초구,방배동,방배래미안타워,방배동 485-3 방배래미안타워,134.96,2005,201705,11,99800,2440,37.4750559,126.9904733
서초구,방배동,방배아크로타워,방배동 923-6 방배아크로타워,56.97,2007,201705,6,46000,2665,37.4831555,126.99528529999999
